Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
12894,0.55,0.64,3,178,2,0,1,sales,low,No
12895,0.68,0.4,3,213,5,1,1,sales,low,No
12896,0.55,0.67,3,150,2,0,1,sales,low,No
12897,0.59,0.62,3,166,2,0,0,sales,low,No
12898,0.91,0.8,5,169,4,0,0,sales,low,No
12899,0.48,0.9,4,208,3,0,0,sales,low,No
12900,0.84,0.66,3,209,2,0,0,sales,low,No
12901,0.73,0.54,4,167,3,0,0,IT,medium,No
12902,0.28,0.59,6,281,3,0,0,product_mng,medium,No
12903,0.77,0.65,3,156,4,0,0,product_mng,medium,No
12904,0.67,0.65,3,265,3,0,0,product_mng,medium,No
12905,0.5,0.53,3,142,3,1,0,product_mng,medium,No
12906,0.32,0.47,3,143,4,0,0,IT,medium,No
12907,0.57,0.78,3,134,3,0,0,RandD,medium,No
12908,0.51,0.8,5,268,3,0,0,RandD,medium,No
12909,0.61,0.6,3,255,2,0,0,RandD,medium,No
12910,0.83,0.73,4,157,2,0,0,RandD,medium,No
12911,0.87,0.97,5,151,3,0,0,RandD,medium,No
12912,0.7,0.63,3,157,2,0,0,RandD,medium,No
12913,0.78,0.65,3,139,3,0,0,marketing,high,No
12914,0.71,0.53,4,196,2,1,0,sales,low,No
12915,0.68,0.99,3,159,2,0,0,accounting,medium,No
12916,0.75,0.53,4,224,4,1,0,support,medium,No
12917,0.7,0.53,3,215,7,1,0,technical,medium,No
12918,0.59,0.94,5,157,7,1,0,management,medium,No
12919,0.64,0.87,4,157,7,0,0,marketing,low,No
12920,0.61,0.88,5,146,7,1,0,marketing,low,No
12921,0.77,0.49,2,286,7,0,0,marketing,low,No
12922,0.51,0.64,3,203,3,0,0,sales,low,No
12923,0.49,0.49,3,168,7,0,0,sales,low,No
12924,0.77,0.75,3,170,7,0,0,sales,low,No
12925,0.31,0.86,3,266,7,0,0,sales,low,No
12926,0.54,0.76,3,183,3,0,0,sales,low,No
12927,0.56,0.66,4,264,3,0,0,sales,low,No
12928,0.65,0.77,4,205,3,0,0,sales,low,No
12929,0.49,0.36,2,192,3,0,0,sales,low,No
12930,0.82,0.79,3,176,3,0,0,technical,low,No
12931,0.6,0.52,3,183,2,0,0,support,low,No
12932,0.64,0.63,3,156,6,1,0,support,low,No
12933,0.7,0.68,3,150,3,0,0,support,low,No
12934,0.65,0.89,4,204,8,1,0,support,low,No
12935,0.69,0.78,5,131,8,0,0,support,low,No
12936,0.93,0.74,5,248,8,1,0,support,low,No
12937,0.55,0.52,4,168,8,0,0,support,low,No
12938,0.75,0.87,4,146,8,1,0,support,low,No
12939,0.47,0.43,4,246,3,0,0,support,low,No
12940,0.72,0.88,5,216,10,1,0,support,medium,No
12941,0.59,0.92,3,203,10,0,0,support,medium,No
12942,0.98,0.49,3,199,10,0,0,technical,medium,No
12943,0.39,0.52,2,102,8,0,0,technical,medium,No
12944,0.93,0.87,4,139,8,0,0,technical,medium,No
12945,0.71,0.97,5,208,8,1,0,management,medium,No
12946,0.49,0.54,4,215,4,0,0,IT,medium,No
12947,0.63,0.93,4,233,3,0,0,IT,medium,No
12948,0.45,0.64,3,169,10,0,0,IT,medium,No
12949,0.77,0.64,3,190,10,1,0,IT,medium,No
12950,0.77,0.63,4,236,7,0,0,IT,medium,No
12951,0.5,0.92,4,266,7,0,0,product_mng,medium,No
12952,0.45,0.42,4,156,7,0,0,product_mng,high,No
12953,0.81,0.47,4,153,7,0,0,product_mng,low,No
12954,0.83,0.67,3,175,3,0,0,product_mng,medium,No
12955,0.47,0.76,6,174,10,0,0,IT,medium,No
12956,0.25,0.89,4,154,10,0,0,management,high,No
12957,0.89,0.55,5,251,10,0,0,management,high,No
12958,0.97,0.57,3,164,10,0,0,management,high,No
12959,0.6,0.65,2,225,10,0,0,management,high,No
12960,0.67,0.72,2,134,10,0,0,management,high,No
12961,0.89,0.77,3,144,3,0,0,management,high,No
12962,0.6,0.91,5,211,3,0,0,sales,low,No
12963,0.64,0.79,4,139,3,0,0,sales,low,No
12964,0.57,0.66,3,268,3,0,0,sales,low,No
12965,0.56,0.98,5,171,3,1,0,sales,low,No
12966,0.6,0.9,4,260,2,0,0,sales,medium,No
12967,0.17,0.66,6,224,3,0,0,sales,medium,No
12968,0.74,0.49,4,233,3,0,0,sales,medium,No
12969,0.44,0.41,3,125,7,0,0,sales,medium,No
12970,0.51,0.89,4,233,7,0,0,sales,medium,No
12971,0.86,0.57,3,162,7,0,0,sales,medium,No
12972,0.96,0.48,4,198,7,0,0,sales,medium,No
12973,0.87,0.82,4,198,7,0,0,sales,medium,No
12974,0.58,0.79,3,243,3,1,0,sales,medium,No
12975,0.24,0.56,4,281,7,0,0,sales,medium,No
12976,0.42,0.8,4,259,7,1,0,sales,medium,No
12977,0.65,0.94,4,184,7,0,0,sales,medium,No
12978,0.73,0.92,6,189,3,1,0,sales,medium,No
12979,0.63,0.6,4,258,3,0,0,sales,medium,No
12980,0.95,0.48,4,225,3,0,0,sales,medium,No
12981,0.52,0.83,5,145,3,0,0,sales,medium,No
12982,0.96,0.55,3,164,3,0,0,sales,medium,No
12983,0.66,0.51,4,254,2,0,0,sales,medium,No
12984,0.98,0.44,4,154,6,1,0,sales,medium,No
12985,0.56,0.79,5,248,3,0,0,sales,medium,No
12986,0.97,0.54,3,154,8,1,0,sales,medium,No
12987,0.72,0.92,3,242,8,0,0,sales,medium,No
12988,0.74,0.78,4,194,8,0,0,sales,medium,No
12989,0.2,0.6,5,261,8,0,0,sales,medium,No
12990,0.73,0.56,3,245,8,0,0,sales,medium,No
12991,0.76,0.79,3,247,3,0,0,sales,low,No
12992,0.65,0.54,4,147,10,0,0,sales,low,No
12993,0.66,0.5,3,139,10,1,0,sales,low,No
12994,0.96,0.97,6,137,10,0,0,sales,low,No
12995,0.57,0.55,4,177,8,0,0,sales,low,No
12996,0.61,0.82,4,184,8,0,0,IT,low,No
12997,0.57,0.69,3,212,8,0,0,product_mng,low,No
12998,0.59,0.47,3,159,4,0,0,product_mng,low,No
12999,0.92,0.68,4,178,3,0,0,product_mng,low,No
13000,0.79,0.56,3,149,10,0,0,product_mng,low,No
13001,0.95,0.66,4,223,10,0,0,IT,low,No
13002,0.24,0.81,6,263,7,0,0,management,high,No
13003,0.49,0.52,4,161,7,0,0,management,high,No
13004,0.49,0.68,3,192,7,0,0,management,high,No
13005,0.97,0.51,5,215,7,0,0,management,high,No
13006,0.55,0.78,4,261,3,0,0,management,high,No
13007,0.76,0.56,5,222,10,0,0,management,high,No
13008,0.53,0.99,3,223,10,0,0,marketing,low,No
13009,0.51,0.86,3,182,10,0,0,sales,low,No
13010,0.57,0.93,2,204,10,0,0,accounting,low,No
13011,0.58,0.91,3,195,10,0,0,support,low,No
13012,0.6,0.98,4,146,10,0,0,technical,low,No
13013,0.65,0.74,4,233,4,1,0,management,low,No
13014,0.91,0.75,2,147,3,0,0,marketing,low,No
13015,0.65,0.55,3,156,5,0,0,marketing,low,No
13016,0.18,0.49,3,240,2,1,0,marketing,low,No
13017,0.66,0.9,4,177,7,0,0,sales,low,No
13018,0.78,0.8,3,135,7,0,0,sales,medium,No
13019,0.82,0.65,5,178,7,1,0,sales,medium,No
13020,0.54,0.64,3,190,7,0,0,sales,medium,No
13021,0.95,0.84,3,240,7,0,0,sales,medium,No
13022,0.65,0.85,4,172,3,0,0,sales,medium,No
13023,0.83,0.55,3,271,7,0,0,sales,medium,No
13024,0.15,0.6,5,188,7,0,0,sales,medium,No
13025,0.59,0.59,4,197,7,0,0,IT,medium,No
13026,0.99,0.94,5,151,3,0,0,product_mng,medium,No
13027,0.76,0.72,3,263,3,0,0,product_mng,medium,No
13028,0.64,0.67,2,223,3,0,0,product_mng,medium,No
13029,0.95,0.75,4,151,3,0,0,product_mng,medium,No
13030,0.53,0.66,3,191,3,0,0,IT,high,No
13031,0.59,0.5,2,162,2,0,0,management,high,No
13032,0.69,0.86,5,195,6,0,0,management,high,No
13033,0.5,0.49,4,222,3,0,0,management,high,No
13034,0.89,0.96,3,179,8,0,0,management,high,No
13035,0.56,0.39,3,106,8,0,0,management,high,No
13036,0.77,0.68,3,214,8,1,0,management,high,No
13037,0.15,0.75,3,259,8,1,0,marketing,high,No
13038,0.88,0.58,3,145,8,0,0,sales,low,No
13039,0.89,0.86,4,153,3,0,0,accounting,low,No
13040,0.65,0.52,2,117,10,1,0,support,low,No
13041,0.58,0.99,3,207,10,0,0,technical,low,No
13042,0.56,0.85,3,265,10,1,0,management,low,No
13043,0.25,0.72,5,279,8,0,0,marketing,low,No
13044,0.87,0.89,4,225,8,0,0,marketing,low,No
13045,0.62,0.4,3,158,8,1,0,marketing,low,No
13046,0.72,0.75,4,211,4,0,0,sales,medium,No
13047,0.49,0.94,4,175,3,0,0,sales,medium,No
13048,0.57,0.91,4,224,10,0,0,sales,medium,No
13049,0.63,0.65,3,190,10,0,0,sales,medium,No
13050,0.91,0.63,5,240,7,0,0,sales,medium,No
13051,0.7,0.68,5,225,7,0,0,sales,medium,No
13052,0.66,0.95,5,192,7,0,0,sales,medium,No
13053,0.77,0.48,5,262,7,0,0,IT,medium,No
13054,0.68,0.97,3,250,3,1,0,product_mng,medium,No
13055,0.34,0.46,3,155,10,0,0,product_mng,medium,No
13056,0.97,0.64,4,238,10,1,0,product_mng,medium,No
13057,0.57,0.75,4,249,10,0,0,product_mng,medium,No
13058,0.66,0.65,3,272,10,0,0,IT,medium,No
13059,0.68,0.67,4,162,10,0,0,management,high,No
13060,0.49,0.78,4,254,10,0,0,management,high,No
13061,0.72,0.66,4,184,3,0,0,management,high,No
13062,0.77,0.89,4,269,10,0,0,management,high,No
13063,0.77,0.73,3,201,10,0,0,management,high,No
13064,0.59,0.73,4,247,10,0,0,management,high,No
13065,0.41,0.67,6,221,10,0,0,marketing,medium,No
13066,0.94,0.64,5,247,10,0,0,sales,medium,No
13067,0.91,0.61,4,135,10,0,0,accounting,medium,No
13068,0.7,0.84,3,260,4,1,0,support,medium,No
13069,0.51,0.52,3,188,3,0,0,technical,high,No
13070,0.22,0.7,4,159,5,0,0,management,low,No
13071,0.69,0.65,3,153,2,0,0,marketing,medium,No
13072,0.2,0.68,5,167,7,0,0,marketing,medium,No
13073,0.9,0.85,3,158,7,0,0,marketing,medium,No
13074,0.76,0.85,3,180,7,0,0,sales,medium,No
13075,0.88,0.51,3,211,7,0,0,sales,medium,No
13076,0.31,0.63,4,104,7,1,0,sales,medium,No
13077,0.17,0.66,6,174,3,0,0,sales,medium,No
13078,0.91,0.77,3,195,7,0,0,sales,medium,No
13079,0.97,0.38,5,211,7,1,0,sales,medium,No
13080,0.61,0.77,5,232,7,0,0,sales,medium,No
13081,0.74,0.67,5,216,3,0,0,sales,low,No
13082,0.65,0.82,5,265,3,0,0,IT,low,No
13083,0.87,0.73,5,184,3,0,0,product_mng,low,No
13084,0.56,0.71,5,244,3,0,0,product_mng,low,No
13085,0.78,0.69,4,202,3,0,0,product_mng,low,No
13086,0.73,0.57,3,146,2,0,0,product_mng,low,No
13087,0.66,0.78,4,161,6,0,0,IT,low,No
13088,0.15,0.81,5,280,3,1,0,RandD,high,No
13089,0.52,0.69,5,208,8,1,0,RandD,low,No
13090,0.44,0.66,6,134,8,0,0,RandD,high,No
13091,0.7,0.7,3,162,8,0,0,RandD,high,No
13092,0.63,0.52,5,209,8,1,0,RandD,low,No
13093,0.89,0.59,3,265,8,0,0,RandD,low,No
13094,0.96,0.85,4,173,3,0,0,marketing,high,No
13095,0.98,0.99,4,261,10,1,0,sales,low,No
13096,0.62,0.82,3,204,10,0,0,accounting,medium,No
13097,0.62,0.73,3,144,10,1,0,support,high,No
13098,0.69,0.43,5,113,8,0,0,technical,medium,No
13099,0.5,0.91,4,144,8,0,0,management,medium,No
13100,0.71,0.93,5,140,8,0,0,marketing,medium,No
13101,0.5,0.68,3,245,4,0,0,marketing,medium,No
13102,0.93,0.6,3,188,3,0,0,marketing,high,No
13103,0.95,0.77,5,199,10,1,0,sales,medium,No
13104,0.17,0.61,6,154,10,1,0,sales,medium,No
13105,0.92,0.68,4,138,7,0,0,sales,medium,No
13106,0.64,0.48,3,147,7,0,0,sales,high,No
13107,0.27,0.42,6,173,7,0,0,sales,medium,No
13108,0.66,0.87,3,223,7,0,0,sales,high,No
13109,0.59,0.69,3,200,3,0,0,sales,low,No
13110,0.93,0.98,4,189,10,0,0,sales,medium,No
13111,0.58,0.67,5,133,10,0,0,technical,medium,No
13112,0.96,0.6,3,160,10,0,0,support,medium,No
13113,0.69,0.85,3,153,10,0,0,support,medium,No
13114,0.41,0.38,4,142,10,1,0,support,low,No
13115,0.36,0.41,3,167,10,0,0,support,low,No
13116,0.71,0.78,4,227,2,0,0,support,low,No
13117,0.94,0.9,4,144,4,0,0,support,low,No
13118,0.51,0.76,4,140,3,0,0,support,low,No
13119,0.83,0.48,4,220,3,1,0,support,low,No
13120,0.22,0.62,3,180,3,0,0,support,low,No
13121,0.66,0.89,4,173,4,0,0,support,low,No
13122,0.14,0.58,3,179,5,0,0,support,low,No
13123,0.16,0.96,5,137,5,1,0,technical,low,No
13124,0.81,0.78,3,165,3,0,0,technical,high,No
13125,0.73,0.94,3,177,3,0,0,technical,low,No
13126,0.7,0.58,5,168,3,0,0,management,low,No
13127,0.62,0.73,3,245,4,0,0,IT,low,No
13128,0.5,0.83,5,258,2,0,0,IT,low,No
13129,0.7,0.88,3,159,2,0,0,IT,high,No
13130,0.53,0.73,3,163,3,1,0,IT,low,No
13131,0.87,0.9,3,174,2,0,0,IT,low,No
13132,0.59,0.6,3,214,2,1,0,product_mng,low,No
13133,0.94,0.67,4,191,3,1,0,product_mng,high,No
13134,0.2,0.53,5,272,5,0,0,product_mng,low,No
13135,0.42,0.44,3,183,2,0,0,product_mng,medium,No
13136,0.43,0.66,4,135,2,0,0,IT,high,No
13137,0.43,0.76,6,154,2,0,0,management,high,No
13138,0.77,0.86,5,238,3,0,0,management,high,No
13139,0.76,0.98,2,235,3,0,0,management,high,No
13140,0.82,0.9,3,215,4,0,0,management,high,No
13141,0.75,0.66,5,234,2,0,0,management,high,No
13142,0.63,0.98,4,187,3,0,0,management,high,No
13143,0.51,0.75,3,133,3,0,0,sales,medium,No
13144,0.23,0.7,3,123,5,0,0,sales,medium,No
13145,0.77,0.58,4,202,3,0,0,sales,medium,No
13146,0.54,0.63,4,140,3,0,0,sales,medium,No
13147,0.63,0.85,4,182,3,1,0,sales,high,No
13148,0.55,0.45,3,179,2,1,0,sales,low,No
13149,0.31,0.63,3,150,3,1,0,sales,medium,No
13150,0.98,0.74,4,151,3,0,0,sales,medium,No
13151,0.16,0.95,6,117,7,0,0,sales,medium,No
13152,0.54,0.78,3,156,7,0,0,sales,medium,No
13153,0.73,0.48,3,211,7,0,0,sales,medium,No
13154,0.16,0.63,6,286,7,0,1,sales,medium,No
13155,0.57,0.82,5,233,7,0,1,sales,medium,No
13156,0.88,0.88,4,222,3,1,1,sales,medium,No
13157,0.95,0.81,4,258,7,0,1,sales,medium,No
13158,0.93,0.7,5,231,7,0,1,sales,high,No
13159,0.91,0.58,3,220,7,0,1,sales,low,No
13160,0.77,0.82,4,134,3,0,1,sales,low,No
13161,0.24,0.94,6,141,3,1,0,sales,low,No
13162,0.74,0.74,5,160,3,1,0,sales,high,No
13163,0.53,0.59,4,259,3,0,0,sales,low,No
13164,0.89,0.77,5,232,3,0,0,sales,low,No
13165,0.23,0.77,5,272,2,0,0,sales,low,No
13166,0.69,0.66,3,215,6,0,0,sales,high,No
13167,0.52,0.72,4,222,3,0,0,sales,low,No
13168,0.9,0.58,3,244,8,0,0,sales,low,No
13169,0.92,0.63,5,224,8,1,0,sales,low,No
13170,0.72,0.59,5,200,8,1,0,sales,low,No
13171,0.92,0.61,4,143,8,0,0,sales,low,No
13172,0.79,0.86,5,238,8,0,0,sales,low,No
13173,0.48,0.89,4,145,3,0,0,sales,low,No
13174,0.27,0.76,4,108,10,0,0,sales,medium,No
13175,0.67,0.49,3,247,10,0,0,sales,medium,No
13176,0.48,0.7,3,213,10,0,0,sales,medium,No
13177,0.99,0.6,4,209,8,1,0,IT,medium,No
13178,0.49,0.88,4,240,8,0,0,product_mng,medium,No
13179,0.39,0.45,3,100,8,1,0,product_mng,medium,No
13180,0.99,0.92,4,265,4,1,0,product_mng,medium,No
13181,0.78,0.57,3,209,3,0,0,product_mng,medium,No
13182,0.5,0.73,3,154,10,0,0,IT,medium,No
13183,0.61,0.79,5,230,10,0,0,management,high,No
13184,0.88,0.6,4,208,7,0,1,management,high,No
13185,0.44,0.44,2,141,7,1,1,management,high,No
13186,0.73,0.78,3,262,7,1,1,management,high,No
13187,0.58,0.84,4,206,7,0,1,management,high,No
13188,0.74,0.98,3,166,3,1,1,management,high,No
13189,0.32,0.48,4,117,10,0,1,marketing,medium,No
13190,0.88,0.83,4,273,10,0,0,sales,medium,No
13191,0.81,0.9,4,270,10,0,0,accounting,medium,No
13192,0.59,0.92,3,138,10,0,0,support,low,No
13193,0.79,0.65,3,235,10,0,0,technical,low,No
13194,0.92,0.64,4,190,10,1,0,management,low,No
13195,0.76,0.85,3,192,3,0,0,marketing,low,No
13196,0.91,0.65,5,214,3,1,0,marketing,low,No
13197,0.8,0.84,4,242,2,1,0,marketing,low,No
13198,0.73,0.72,4,233,2,0,0,sales,low,No
13199,0.88,0.53,3,218,4,0,0,sales,low,No
13200,0.65,0.4,5,125,4,0,0,sales,low,No
13201,0.84,0.5,4,178,2,0,0,sales,low,No
13202,0.93,0.5,5,272,3,0,0,sales,low,No
13203,0.64,0.6,3,265,4,0,0,sales,low,No
13204,0.66,0.72,4,271,3,0,0,sales,low,No
13205,0.76,0.56,3,179,3,1,0,sales,low,No
13206,0.34,0.72,3,118,4,0,0,IT,low,No
13207,0.48,0.8,4,196,5,0,0,product_mng,low,No
13208,0.79,0.61,4,173,2,0,0,product_mng,low,No
13209,0.82,0.67,4,156,3,0,0,product_mng,low,No
13210,0.51,0.71,2,180,3,0,0,product_mng,low,No
13211,0.84,0.78,4,263,3,0,0,IT,low,No
13212,0.66,0.79,5,134,3,0,0,management,high,No
13213,0.72,0.88,3,189,3,1,0,management,high,No
13214,0.53,0.91,4,167,4,0,0,management,high,No
13215,0.81,0.8,5,132,2,1,0,management,high,No
13216,0.58,0.9,3,209,2,0,0,management,high,No
13217,0.82,0.56,2,227,5,1,0,management,high,No
13218,0.72,0.99,4,239,3,0,0,marketing,medium,No
13219,0.9,0.54,4,172,4,0,0,sales,medium,No
13220,0.98,0.91,3,188,4,0,0,accounting,medium,No
13221,0.56,0.74,3,265,3,0,0,support,medium,No
13222,0.77,0.82,3,153,3,1,0,technical,medium,No
13223,0.61,0.89,4,242,2,0,0,management,medium,No
13224,0.97,0.61,4,262,3,1,1,marketing,medium,No
13225,0.64,0.55,3,246,2,0,1,marketing,high,No
13226,0.99,0.97,4,211,2,0,1,marketing,low,No
13227,0.61,0.42,3,145,4,0,1,sales,medium,No
13228,0.72,0.71,4,256,3,0,1,sales,medium,No
13229,0.67,0.91,2,245,2,1,1,sales,medium,No
13230,0.9,0.56,3,151,3,0,0,sales,medium,No
13231,0.9,0.73,4,245,2,0,0,sales,low,No
13232,0.63,0.61,4,171,3,0,0,sales,low,No
13233,0.64,0.88,3,252,2,0,0,sales,low,No
13234,0.44,0.65,3,175,2,0,0,IT,low,No
13235,0.64,0.94,4,210,3,0,0,product_mng,low,No
13236,0.65,0.95,2,180,2,0,0,product_mng,low,No
13237,0.69,0.9,5,103,5,0,0,product_mng,low,No
13238,0.93,0.51,4,110,3,0,0,product_mng,low,No
13239,0.73,0.9,5,184,3,0,0,IT,low,No
13240,0.83,0.6,4,161,2,0,0,management,high,No
13241,0.82,0.49,5,210,3,0,0,management,high,No
13242,0.39,0.91,2,212,2,0,0,management,high,No
13243,0.53,0.47,6,106,6,0,0,management,high,No
13244,0.88,0.81,4,179,3,0,0,management,high,No
13245,0.8,0.6,5,217,3,0,0,management,high,No
13246,0.68,0.79,4,184,3,0,0,marketing,low,No
13247,0.66,0.6,3,210,2,0,0,sales,low,No
13248,0.61,0.61,4,246,2,0,0,accounting,low,No
13249,0.74,0.55,4,262,3,0,0,support,low,No
13250,0.61,0.83,4,245,3,1,1,technical,low,No
13251,0.57,0.99,3,222,3,1,1,management,low,No
13252,0.68,0.54,4,146,4,0,1,marketing,medium,No
13253,0.75,0.79,4,263,3,0,1,marketing,medium,No
13254,0.29,0.57,5,134,2,0,1,marketing,medium,No
13255,0.81,0.81,5,250,4,0,1,sales,medium,No
13256,0.53,0.68,4,173,3,0,0,sales,medium,No
13257,0.42,0.96,6,173,3,0,0,sales,medium,No
13258,0.64,0.67,4,252,3,1,0,sales,medium,No
13259,0.63,0.5,2,230,4,0,0,sales,medium,No
13260,0.81,0.81,4,212,2,1,0,sales,medium,No
13261,0.71,0.66,5,187,2,0,0,sales,medium,No
13262,0.7,0.83,5,241,2,0,0,sales,medium,No
13263,0.53,1,3,164,4,0,0,IT,medium,No
13264,0.16,0.93,6,218,6,1,0,product_mng,high,No
13265,0.17,0.55,4,194,3,0,0,product_mng,low,No
13266,0.7,0.95,3,158,2,0,0,product_mng,medium,No
13267,0.43,0.88,2,149,4,0,0,product_mng,medium,No
13268,0.49,0.62,4,161,2,0,0,IT,medium,No
13269,0.5,0.9,5,226,2,0,0,management,high,No
13270,0.57,0.59,2,111,2,0,0,management,high,No
13271,0.68,0.75,4,258,3,0,0,management,high,No
13272,0.62,0.61,3,266,2,0,0,management,high,No
13273,0.69,0.75,3,253,3,0,0,management,high,No
13274,0.63,0.7,5,160,3,0,0,management,high,No
13275,0.76,0.62,5,230,3,1,0,marketing,low,No
13276,0.62,0.76,5,198,3,0,0,sales,low,No
13277,0.82,0.69,3,250,3,0,0,accounting,low,No
13278,0.2,0.7,4,225,5,0,0,support,low,No
13279,0.16,0.7,3,178,3,1,0,technical,low,No
13280,0.2,0.78,4,196,3,0,0,management,low,No
13281,0.53,0.51,4,240,2,0,0,marketing,low,No
13282,0.71,0.63,3,204,3,0,0,marketing,low,No
13283,0.7,0.93,3,250,3,0,0,marketing,low,No
13284,0.92,0.94,2,224,2,0,0,sales,low,No
13285,0.81,0.92,4,268,3,0,0,sales,low,No
13286,0.79,0.62,5,167,3,0,0,sales,low,No
13287,0.53,0.64,3,168,3,0,0,sales,low,No
13288,0.51,0.56,4,168,2,0,0,sales,low,No
13289,0.78,0.9,5,158,3,0,0,sales,low,No
13290,0.5,0.91,3,240,3,0,0,sales,low,No
13291,0.92,1,4,261,4,0,0,sales,medium,No
13292,0.59,0.54,4,176,2,0,0,technical,medium,No
13293,0.77,0.55,3,217,3,0,0,support,medium,No
13294,0.74,0.87,5,224,2,0,0,support,medium,No
13295,0.67,0.97,4,196,3,0,0,support,medium,No
13296,0.56,0.59,3,223,3,0,0,support,medium,No
13297,0.84,0.44,5,131,5,1,0,support,medium,No
13298,0.53,0.77,2,167,2,0,0,support,medium,No
13299,0.86,0.71,5,273,3,0,0,support,medium,No
13300,0.77,0.68,3,98,3,0,0,support,medium,No
13301,0.97,0.94,4,253,3,0,0,support,medium,No
13302,0.69,0.87,5,174,3,0,0,support,medium,No
13303,0.73,0.9,3,274,2,0,0,support,high,No
13304,0.42,0.47,6,174,5,0,0,technical,low,No
13305,0.4,0.47,5,173,5,0,0,technical,medium,No
13306,0.33,0.41,2,198,4,0,0,technical,medium,No
13307,0.68,0.66,3,238,2,0,0,management,medium,No
13308,0.78,0.8,3,256,2,0,0,IT,medium,No
13309,0.92,0.6,3,179,2,0,0,IT,low,No
13310,0.66,0.66,4,273,4,1,0,IT,low,No
13311,0.6,0.45,3,104,4,0,0,IT,low,No
13312,0.86,0.83,4,208,3,1,0,IT,low,No
13313,0.61,0.49,3,275,2,0,0,product_mng,low,No
13314,0.71,0.68,3,231,2,1,0,product_mng,low,No
13315,0.86,0.62,4,186,3,0,0,product_mng,low,No
13316,0.96,0.59,3,241,3,0,0,product_mng,low,No
13317,0.7,0.54,3,194,2,1,0,IT,low,No
13318,0.38,0.49,4,196,3,0,1,management,high,No
13319,0.39,0.75,6,185,3,0,1,management,high,No
13320,0.49,0.4,2,148,2,1,1,management,high,No
13321,0.78,0.62,4,150,3,0,1,management,high,No
13322,0.74,0.79,5,121,5,0,1,management,high,No
13323,0.82,0.76,4,266,3,0,1,management,high,No
13324,0.6,0.42,2,109,6,0,0,sales,low,No
13325,0.72,0.99,3,143,4,0,0,sales,low,No
13326,0.73,0.97,3,174,3,0,0,sales,low,No
13327,0.89,0.55,4,159,2,0,0,sales,medium,No
13328,0.74,0.94,4,157,2,0,0,sales,medium,No
13329,0.83,0.57,2,222,2,0,0,sales,medium,No
13330,0.24,0.88,5,199,5,1,0,sales,medium,No
13331,0.93,0.89,3,255,7,1,0,sales,medium,No
13332,0.96,0.62,4,253,7,0,0,sales,medium,No
13333,0.16,0.68,5,149,7,1,0,sales,medium,No
13334,0.21,0.85,6,285,7,0,0,sales,medium,No
13335,0.69,0.54,3,164,7,0,0,sales,medium,No
13336,0.66,0.96,3,243,3,1,0,sales,medium,No
13337,0.67,0.39,2,207,7,0,0,sales,medium,No
13338,0.85,0.58,4,186,7,0,0,sales,medium,No
13339,0.37,0.92,4,211,7,0,0,sales,high,No
13340,0.64,0.64,2,190,3,0,0,sales,low,No
13341,0.91,0.82,2,241,3,0,0,sales,medium,No
13342,0.96,0.68,3,206,3,0,0,sales,medium,No
13343,0.74,0.7,4,273,3,0,0,sales,medium,No
13344,0.94,0.99,2,157,3,0,0,sales,medium,No
13345,0.37,0.72,3,183,2,0,0,sales,low,No
13346,0.92,0.85,3,151,6,1,0,sales,low,No
13347,0.86,0.72,3,217,3,0,0,sales,low,No
13348,0.66,0.49,5,235,8,1,0,sales,low,No
13349,0.19,0.61,4,127,8,0,0,sales,low,No
13350,0.65,0.61,5,167,8,0,0,sales,low,No
13351,0.92,0.44,3,260,8,0,0,sales,low,No
13352,0.83,0.8,3,240,8,0,0,sales,low,No
13353,0.94,0.82,4,187,3,0,0,sales,low,No
13354,0.42,0.69,3,126,2,0,0,sales,low,No
13355,0.78,0.53,6,168,3,0,0,sales,low,No
13356,0.58,0.76,4,197,5,0,0,sales,low,No
13357,0.5,0.64,2,170,8,0,0,sales,low,No
13358,0.82,0.76,3,219,8,1,0,IT,low,No
13359,0.97,0.92,6,137,8,1,0,product_mng,low,No
13360,0.8,0.93,3,225,4,0,0,product_mng,low,No
13361,0.82,0.84,3,194,3,0,0,product_mng,low,No
13362,0.95,0.99,5,251,4,0,0,product_mng,low,No
13363,0.88,0.51,5,195,4,0,0,IT,low,No
13364,0.5,0.86,3,180,7,0,1,management,high,No
13365,0.53,0.8,2,225,7,1,1,management,high,No
13366,0.82,0.74,3,229,7,0,1,management,high,No
13367,0.15,0.74,6,144,7,0,1,management,high,No
13368,0.92,0.7,3,129,3,0,1,management,high,No
13369,0.53,0.74,3,172,10,0,1,management,high,No
13370,0.58,1,4,220,10,0,0,marketing,medium,No
13371,0.88,0.74,3,273,10,0,0,sales,medium,No
13372,0.85,0.72,3,245,10,0,0,accounting,medium,No
13373,0.99,0.68,5,264,10,1,0,support,medium,No
13374,0.94,0.73,3,268,10,0,0,technical,medium,No
13375,0.63,0.94,3,172,3,0,0,management,medium,No
13376,0.85,0.9,3,245,3,0,0,marketing,medium,No
13377,0.95,0.66,5,192,3,0,0,marketing,medium,No
13378,0.71,0.66,3,268,4,0,0,marketing,high,No
13379,0.49,0.88,4,244,3,0,0,sales,low,No
13380,0.71,0.69,4,222,4,0,0,sales,medium,No
13381,0.52,0.62,5,239,2,0,0,sales,medium,No
13382,0.48,0.72,3,143,4,0,0,sales,medium,No
